Book_Id,Title,description,authors,image,previewLink,publisher,publishedDate,infoLink,categories,ratingsCount
B000PXHSLG,Autumn,"Shortlist Man Booker Prize 2017 'De eerste serieuze Brexit-roman.' THE FINANCIAL TIMES De 101-jarige Daniel Gluck en de 32-jarige Elisabeth hebben een bijzondere vriendschap. Elisabeth leerde Daniel kennen toen ze acht was. Hij was haar buurman, en deze belezen, enthousiaste kunstverzamelaar nam haar mee in zijn wereld van kunst en literatuur. Als Elisabeth naast een slapende Daniel in het verzorgingshuis zit, dringt de betekenis van de gesprekken die ze als kind met hem had tot haar door. Van hem leerde ze wat het leven waardevol maakt, en hij voedde ook haar belangstelling voor kunst, met name voor de popartkunstenares Pauline Boty over wie ze haar afstudeerscriptie heeft geschreven. Daarnaast kijken we mee met de surreële ijldromen van Daniel, waarin tijd, ruimte, taal en natuur door elkaar heen spelen. De meest hilarische pagina's zijn gewijd aan Elisabeths benadering van alledaagse beslommeringen, waarin Ali Smith met grimmige ironie de kille politieke verhoudingen na de Brexit en de dolgedraaide bureaucratie aan de kaak stelt. Herfst is met vaart en humor geschreven, maar stemt ook tot nadenken over onze moderne tijd. Het is een inspirerende ideeënroman over een innige vriendschap. Ali Smith (1962) is geboren in Inverness, Schotland. Dankzij haar magistrale psychologische inzicht en stilistisch raffinement was ze meerdere malen een van de favorieten van de Man Booker Prize-jury. Haar boeken Hotel Wereld, The Accidental en Het een als het ander werden net als Herfst voor de prijs genomineerd. Voor Het een als het ander kreeg Smith in 2015 de Baileys Prize, de Goldsmiths Prize en de Costa Novel Award. 'Herfst is een prachtige, ontroerende symfonie van herinneringen, dromen en vluchtige waarheden.' THE GUARDIAN 'Ik ken weinig schrijvers - behalve Virginia Woolf en James Salter - die een verhaal zo veel vaart kunnen geven met alleen de vertelstem. (...) In een land dat met zichzelf overhoop ligt, is een schrijver zoals Smith meer waard dan een heel parlement.' THE FINANCIAL TIMES 'Smith heeft het boek in een enorm tempo geschreven, maar dat staat de stilistische bravoure en een geraffineerde structuur niet in de weg. De politiek heeft geen antwoord op het populisme, de literatuur met als woordvoerder Ali Smith misschien wel.' NRC HANDELSBLAD ****",['Ali Smith'],http://books.google.com/books/content?id=KCxNDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=KCxNDwAAQBAJ&pg=PP1&dq=Autumn&hl=&cd=1&source=gbs_api,Prometheus,2/22/2018,https://play.google.com/store/books/details?id=KCxNDwAAQBAJ&source=gbs_api,['Fiction'],
B000BRRJGK,Flirting with Disaster,"Revisit the bestselling Charleston Trilogy by #1 New York Times bestselling author Sherryl Woods in this timeless tale of what happens when opposites attract. There’s a fine line between desire and disaster. At least, that’s what improper Southern belle Maggie Forsythe thinks when she’ unceremoniously dumped by a fiancé even her mother approved of. Maggie has never cared what anyone thinks, so why is she hiding away from her South Carolina Low Country home? Then an intervention by friends shows her she has options. Lots of them! And one includes a man who can make her forget all about being jilted. But one look at Maggie convinces project foreman Josh Parker that he’s corn bread to her caviar. Sure, they have enough sparks to ignite a bonfire, but growing up broke has made him wary of sweet-tea-swilling debutantes. So why is he suddenly singing “Tea for Two”? Originally published in 2011.",['Sherryl Woods'],http://books.google.com/books/content?id=OUlCDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=OUlCDwAAQBAJ&printsec=frontcover&dq=Flirting+with+Disaster&hl=&cd=1&source=gbs_api,MIRA,4/1/2018,https://play.google.com/store/books/details?id=OUlCDwAAQBAJ&source=gbs_api,"['adult fiction, classic, contemporary']",
955005108,"Choosers of the Slain (Paladin of Shadows, Book 3)","Het Gezelschap van de Ring is uiteengevallen. Frodo en Sam zetten samen hun reis voort over de Grote Rivier Anduin en beseffen niet dat ze worden gevolgd door een mysterieuze figuur die hen nauwgezet in de gaten houdt. Zo gaat J.R.R. Tolkiens avontuur In de ban van de ring, dat begon met De reisgenoten en dat tot een weergaloze ontknoping komt in De terugkeer van de koning, verder. De pers over De twee torens 'Een van de grootste werken van de twintigste eeuw.' Sunday Telegraph 'Fantasy-klassieker.' De Telegraaf",['J.R.R. Tolkien'],http://books.google.com/books/content?id=wLeHAVDbQ-MC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"http://books.google.nl/books?id=wLeHAVDbQ-MC&printsec=frontcover&dq=Choosers+of+the+Slain+(Paladin+of+Shadows,+Book+3)&hl=&cd=1&source=gbs_api",Boekerij,11/12/2012,"http://books.google.nl/books?id=wLeHAVDbQ-MC&dq=Choosers+of+the+Slain+(Paladin+of+Shadows,+Book+3)&hl=&source=gbs_api","['adult fiction, classic, contemporary']",3
727862812,Death du Jour,"One recent skeleton among ancient bones raises questions—and danger—for forensic anthropologist Temperance Brennan in this newly repackaged thriller from New York Times bestselling author Kathy Reichs. Tempe Brennan is stuck teaching an archaeology field school for students at UNCC in Charleston, South Carolina. When she stumbles upon a recent skeleton among the ancient bones, she starts asking questions. She’s the expert they might have called in, but lucky for the local police she's already there. The skeleton leads her to a free street clinic where patients have begun to go missing, and some have wound up dead. What is going on and who is to blame? The charismatic televangelist who oversees the clinic? The shady doctor who practices there? Or is it the clinic staff? Ryan is in Montreal, though he may come down for a visit. If he does, Tempe will have to juggle him and Detective Galiano, an old flame, who is in town investigating the disappearance of wealthy young woman. This is a phenomenally high stakes business where one dead body can save a couple of lives, maybe more. Along with the corpses, Tempe investigates the sick moral logic of the mastermind behind the operation. Kathy Reichs has returned Tempe to America and put her in the middle of a sinister trafficking ring that's local and global. The suspense is intense, and the world is riveting. Kathy Reichs’s books are expert, smart, with a taut energy, and this is her best plot and best writing ever.",['Kathy Reichs'],http://books.google.com/books/content?id=hOPDCQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=hOPDCQAAQBAJ&printsec=frontcover&dq=Death+du+Jour&hl=&cd=1&source=gbs_api,Simon and Schuster,6/9/2015,http://books.google.nl/books?id=hOPDCQAAQBAJ&dq=Death+du+Jour&hl=&source=gbs_api,"['adult fiction, classic, contemporary']",
B000MV8HLG,Hotline to Murder,"This book takes us on the first leg of an exciting journey. It provides a roadmap for achieving the awesome spiritual experience of communion with the Absolute God; by rediscovering the ancient teachings of the early Christian saints, and using the latest scientific findings as an aid. It points out how the instructions for accessing the spiritual domain were given to us in the ""hidden"" meaning contained in Christ's own commandments; and how, following the practical directions from the early saints, this state of grace is available to all, in today's world . The book also outlines the scientific context in support of this profound spiritual state, and indicates how our latest scientific understanding can help us in the quest of attaining this most important spiritual goal.",['Alan Cook'],http://books.google.com/books/content?id=ZqjPwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=ZqjPwAEACAAJ&dq=Hotline+to+Murder&hl=&cd=1&source=gbs_api,Alan Cook,2005-03,http://books.google.nl/books?id=ZqjPwAEACAAJ&dq=Hotline+to+Murder&hl=&source=gbs_api,"['adult fiction, classic, contemporary']",42
B00005N5OH,Dear John... (Harlequin Temptation),"Dear John... by Lyn Ellis released on Feb 22, 1994 is available now for purchase.",['Lyn Ellis'],http://books.google.com/books/content?id=wOOHntiaKqcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=wOOHntiaKqcC&q=Dear+John...+(Harlequin+Temptation)&dq=Dear+John...+(Harlequin+Temptation)&hl=&cd=1&source=gbs_api,Harlequin Treasury-Harlequin Temptation 90s,1994,http://books.google.nl/books?id=wOOHntiaKqcC&dq=Dear+John...+(Harlequin+Temptation)&hl=&source=gbs_api,"['adult fiction, classic, contemporary']",
1420838253,Foundation and Earth,"Golan Trevize, former Councilman of the First Foundation, searches for the lost planet, Earth, in hopes of finding the answer for future Galactic development",['Isaac Asimov'],http://books.google.com/books/content?id=1Uf988MVq_gC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=1Uf988MVq_gC&q=Foundation+and+Earth&dq=Foundation+and+Earth&hl=&cd=1&source=gbs_api,Del Rey,1987,http://books.google.nl/books?id=1Uf988MVq_gC&dq=Foundation+and+Earth&hl=&source=gbs_api,"['adult fiction, classic, contemporary']",
373255888,1634: The Ram Rebellion (Assiti Shards),"As the Thirty Years War continues to ravage seventeenth-century Europe, the West Virginians from twentieth-century America enter into an alliance with Gustavus Adolphus, King of Sweden, to promote a revolution among the peasants who seek freedom from the tyrannical nobility of the period.","['Eric Flint', 'Virginia Easley DeMarce']",http://books.google.com/books/content?id=EfhUP6q19MkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=EfhUP6q19MkC&printsec=frontcover&dq=1634:+The+Ram+Rebellion+(Assiti+Shards)&hl=&cd=1&source=gbs_api,Baen Books,5/1/2006,http://books.google.nl/books?id=EfhUP6q19MkC&dq=1634:+The+Ram+Rebellion+(Assiti+Shards)&hl=&source=gbs_api,"['adult fiction, classic, contemporary']",25
B000LEJ3IU,The Transall Saga,"Find yourself in another world in The Transall Saga, the latest adventure from Gary Paulsen: Mark's solo camping trip to the desert begins as any other camping trip, until a mysterious beam of light appears. The trip turns into a terrifying and thrilling adventure when the light beam transports Mark into another time, and what appears to be another planet! Although he is searching for his way back to earth, in the meantime he is forced to make a life in this unknown world. He meets primitive tribes and shares the joy of human bonds, but this end of isolation in the new world also brings war and a struggle for power.",['Gary Paulsen'],http://books.google.com/books/content?id=AEQ8EzwfPecC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=AEQ8EzwfPecC&printsec=frontcover&dq=The+Transall+Saga&hl=&cd=1&source=gbs_api,Laurel Leaf,12/18/2007,https://play.google.com/store/books/details?id=AEQ8EzwfPecC&source=gbs_api,"['adult fiction, classic, contemporary']",7
B000MV8HLQ,Heaven's Prisoners,"James Lee Burke’s second Robicheaux novel takes the detective out of New Orleans and into the bayou as he seeks a quieter life. Vietnam vet Dave Robicheaux has turned in his detective’s badge, is winning his battle against booze, and has left New Orleans with his wife for the tranquil beauty of Louisiana’s bayous. But a plane crash on the Gulf brings a young girl into his life—and with her comes a netherworld of murder, deception, and homegrown crime. Suddenly Robicheaux is confronting Bubba Rocque, a brutal hood he’s known since childhood; Rocque’s hungry Cajun wife; and a Federal agent with more guts than sense. In a backwater world where a swagger and a gun go further than the law, Robicheaux and those he loves are caught on a tide of violence far bigger than them all...",['James Lee Burke'],http://books.google.com/books/content?id=g3D6yQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=g3D6yQEACAAJ&dq=Heaven%27s+Prisoners&hl=&cd=1&source=gbs_api,Simon & Schuster,11/1/2002,http://books.google.nl/books?id=g3D6yQEACAAJ&dq=Heaven%27s+Prisoners&hl=&source=gbs_api,"['adult fiction, classic, contemporary']",26
B000NU0RZA,"Winter Warriors (Drenai Tales, Book 8)","Three ancient, forgotten Drenai soldiers must save the world from the winged demons that gather above the city of Usa, preparing to devour all human life. Original.",['David Gemmell'],http://books.google.com/books/content?id=H2MJmQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"http://books.google.nl/books?id=H2MJmQEACAAJ&dq=Winter+Warriors+(Drenai+Tales,+Book+8)&hl=&cd=1&source=gbs_api",Del Rey,2000,"http://books.google.nl/books?id=H2MJmQEACAAJ&dq=Winter+Warriors+(Drenai+Tales,+Book+8)&hl=&source=gbs_api","['adult fiction, classic, contemporary']",16
B00005N5OG,Fanny Hill,"Fanny Hill, shrouded in controversy for most of its more than 250-year life, and banned from publication in the United States until 1966, was once considered immoral and without literary merit, even earning its author a jail sentence for obscenity. The tale of a naïve young prostitute in bawdy eighteenth-century London who slowly rises to respectability, the novel–and its popularity–endured many bannings and critics, and today Fanny Hill is considered an important piece of political parody and sexual philosophy on par with French libertine novels. This uncensored version is set from the 1749 edition and includes commentary by Charles Rembar, the lawyer who defended the novel in the 1966 U.S. Supreme Court case, and newly commissioned notes.",['John Cleland'],http://books.google.com/books/content?id=VsFucahU-S4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=VsFucahU-S4C&printsec=frontcover&dq=Fanny+Hill&hl=&cd=1&source=gbs_api,Modern Library,8/15/2012,https://play.google.com/store/books/details?id=VsFucahU-S4C&source=gbs_api,"['adult fiction, classic, contemporary']",4
B000OVGBQ2,"Homeschool Huskies for Boys!, Volume One: Patriotic Patches","De stad wint altijd is een opmerkelijke roman over een van de belangrijkste gebeurtenissen van de afgelopen jaren, de Arabische Lente. Omar Hamiltons debuut schakelt tussen hoogtepunten als de nachtelijke veldslagen tegen de politie en dieptepunten als zijn eenzaamheid in New York na de nederlaag, en dompelt de lezer daarmee onder in een van de meest wezenlijke gebeurtenissen van de 21ste eeuw. Hamiltons proza is beklemmend visueel, intens lyrisch en ongegeneerd politiek.",['Omar Hamilton'],http://books.google.com/books/content?id=wKMvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"http://books.google.nl/books?id=wKMvDwAAQBAJ&printsec=frontcover&dq=Homeschool+Huskies+for+Boys!,+Volume+One:+Patriotic+Patches&hl=&cd=1&source=gbs_api",Overamstel Uitgevers,10/19/2017,https://play.google.com/store/books/details?id=wKMvDwAAQBAJ&source=gbs_api,"['adult fiction, classic, contemporary']",
1882071247,Moll Flanders,"Abandoned at birth and threatened with a life in service, Defoe's young rebel sets her heart on independence. One fatal seduction and five husbands later, she resorts to a life of self-supporting crime.",['Daniel Defoe'],http://books.google.com/books/content?id=kzuSuZj03P8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=kzuSuZj03P8C&printsec=frontcover&dq=Moll+Flanders&hl=&cd=1&source=gbs_api,Wordsworth Editions,1993,http://books.google.nl/books?id=kzuSuZj03P8C&dq=Moll+Flanders&hl=&source=gbs_api,"['adult fiction, classic, contemporary']",
188729600X,Chinese Nail Murders,Tales of the detective genius of the legendary Judge Dee provide insight into life in imperial China at the local level in the seventh century,"['Robert Hans van Gulik', 'Robert van Gulik']",http://books.google.com/books/content?id=T46kL3WAzuMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=T46kL3WAzuMC&printsec=frontcover&dq=Chinese+Nail+Murders&hl=&cd=1&source=gbs_api,University of Chicago Press,11/15/1977,http://books.google.nl/books?id=T46kL3WAzuMC&dq=Chinese+Nail+Murders&hl=&source=gbs_api,"['adult fiction, classic, contemporary']",
B0009KKVZU,Heir to the Throne,"The third instalment to the global #1 bestselling series. As the King of Adarlan's Assassin, Celaena Sardothien is bound to serve the tyrant who slaughtered her dear friend. But she has vowed to make him pay. The answers Celaena needs to destroy the king lie across the sea Wendlyn. And Chaol, Captain of the King's Guard, has put his future in jeopardy to send her there. Yet as Celaena seeks her destiny in Wendlyn, a new threat is preparing to take to the skies. Will Celaena find the strength not only to win her own battles, but to fight a war that could pit her loyalties to her own people against those she has grown to love? This third novel in the THRONE OF GLASS sequence, from global #1 bestselling author Sarah J. Maas, is packed with more heart-stopping action, devastating drama and swoonsome romance, and introduces some fierce new heroines to love and hate.",['Sarah J. Maas'],http://books.google.com/books/content?id=i49CAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=i49CAwAAQBAJ&printsec=frontcover&dq=Heir+to+the+Throne&hl=&cd=1&source=gbs_api,A&C Black,9/11/2014,https://play.google.com/store/books/details?id=i49CAwAAQBAJ&source=gbs_api,"['adult fiction, classic, contemporary']",6
